,0
2340,Seeing it in a whole new light in 2016!That ending whr Urmila says she has a Nanha Anil in her tummy n sashays off… https://t.co/JLyNemNauT
2341,"😂😂😂I just by chance watched this film called #Judaai! Man, Anil Kapoor has been used as a pawn by the two women n how!😂😂😂 Watch to LOL!"
2342,This was so fun to do:) All the best with Ep.2 ;) @ArreTweets @RedFMIndia @RedFM_Mumbai https://t.co/K5cBTWxPB9
2343,"Rs10 per kg =potholed roads.Rs 120per kg=possibly better roads. Allegedly,the BMC has no money for this expense.Possible? @RedFM_Mumbai"
2344,Did u catch Abhishek Gavankar who saved d Dolphins at Kalamb Beach wt his friends?Wonderful story. Catch it on my promo today @RedFM_Mumbai
2345,Coming up : @Riteishd for #Banjo and Ganpati celebrations at his place. @RedFM_Mumbai @RedFMIndia
2346,Maybe I'll bump into u on the slopes one of these days ;) #cyclingbuddy ? :) https://t.co/PrjmdQDPZk
2347,"Totally.Superb to have bumped into u n to learn of ur new ventures, Deepti:)Such a good time at the Casino last nig… https://t.co/HBL5xunJht"
2348,Whoa! https://t.co/nqdSOfe4fU
2349,#Cycling in the rains and I wish I could show you me flying down my building slope!:) https://t.co/Ntati8cQMZ
2350,OMG! Kaneez you popularity Ki Moorat (look the phrase up) Kunal's endorsed us😎 We are home babeh. Thx Kunal. https://t.co/Yz8tgWnwz2
2351,I'm honoured that u actually found me on ur radio at least! 😜 Have a gr8 one Lovely:)What a lovely weekend this was! https://t.co/2uGgdtruoK
2352,There's a Goa for everybody and how lovely u made tonight @diptibhatnagar All the best with your brilliant Casino. https://t.co/kdKRhbqcnr
2353,@IUFAnimals India Unites For Animals goes live all over the world. 76 cities out on streets #IUFA LIVE #IU4ANIMALS. https://t.co/Jv0PjcmN68
2354,Add me on Snapchat! Username: mymalishka https://t.co/j2chQxvxgR
2355,Wow!I blinked n we r at 301k followers!Thx guys:)Thought I'd catch u at 300k but u guys r so quick!Cheers from #Goa https://t.co/S1I7McRVeb
2356,"Thx @INKLive 4 having me n getting me to meet so many fab, young guns:) who turn out to be listeners or viewers! https://t.co/revNylzoQo"
2357,Up next on #Ink2016 @INKLive chatting about anything and everything 😇 https://t.co/VzkIAyFl7H
2358,#INK2016 #LIVE now in Goa. Also NOW #EreGowda sooo excited. Remember #Tithi ? #KALEIDOSCOPE https://t.co/Bwojud74yR
2359,On my way 2 Goa 2 chat about my life on d prestigious @inktalks platform.Stay wt me #INK2016 #INKLive #KALEIDOSCOPE https://t.co/TEHjrcJxUs
2360,Ladki mein talent toh hai boss;) Kya acting hai wah 😈 Such fun to act it (almost) like it is ;) @RedFMIndia  https://t.co/G7opxoU4Tr
2361,Awwwww:) Thanks Urmi. https://t.co/ydHyf520JQ
2362,Funny or true?? You've been Creative Head at Red FM AND worked on my show so....😄😄😄 What say? @malishkakeboys  https://t.co/P0QBfdr2F8
2363,Hey @knikita_ Thankyou for sweetly n recklessly 😜 Retweeting and liking my tweets:) I notice that u do so just wanted to say Thanks Gurrrrl😘
2364,Muhahaha!Watch this!Love this.Any1 else who wants 2 b @malishkakeboys check out Spandan's Chukyagiri n then apply;)  https://t.co/qew2HidAvK
2365,"RT @SonyPicsIndia: Watch @mymalishka's #ToLiveDontBreathe experience!
https://t.co/GjSdXZFbm9"
2366,Happy happies @AmitAsharStudio . Live long and prosper my Beautiful friend :)😘😘😘 @BhavnaRuparel @slimshetty https://t.co/Xd31HLGjUm
2367,RT @Singhlicious: When a thief came to know about the camera! https://t.co/PxUX4d0eID
2368,Are u sure?Are u certain there is no #DeepaMallik u should know abt bcos of the silver she won in Shot Put at d Paralympics? @dilipkalyani
2369,"""When I was a lil girl we would make Ringlets in our hair to go to the #Bandra Fair😳 Now you people just make a Mess!""😳 #MomSays"
2370,Moral of A Story: always always check behind you in a Rick or Ola/Uber. Just Always. 😇 #ThankMeLater😊
2371,Chilling last nyt wth d man who helped me with 2 of my passions: Communication n Diving 🌈Prahlad and Mitali Kakar😘 https://t.co/RxvUVeQcs8
2372,Because it is not the same thing:) I suggest instead of just ranting u should think about it. 😇@NATRAJSHETTY @RedFMIndia
2373,RT @saipratyush: @peta @PetaIndia how does one help an injured dog in Mumbai ? Your as well as other's numbers went answered this morning !…
2374,RT @MissMalini: Going back a whole lifetime in this photo #love @slimshetty @mymalishka @Arshionista @kingofclubsin #ghettostories https://…
2375,RT @joannalee87: @colinmochrie Please RT to help raise $$ for rescue animals in need! xo https://t.co/5uWFeyJoSK
2376,L ookie who is here :) @slimshetty @MissMalini @kingofclubsin @Arshionista# #Chandon #partystarter @harshad_chavan https://t.co/dLT52zhG3T
2377,@harshad_chavanIm the last lateef but hey I'm #chandon ing no? @slimshetty #ThePartyStarter #startwithChandon https://t.co/kcOI5OAFnq
2378,Udi maarna Banta hai😜Love how #UrvashiRautela is a tripper..I mean trooper:) #Sukhbir equals awesome. @RedFMIndia https://t.co/AxLAqWsztW
2379,"So do I, @ramonchibb but seriously do  u get kinky on Snap😈?I'm checking now! Thanks @mantramugdh @ankupande ;) https://t.co/k6rNq5r0vd"
2380,Because I'm so much fun...😎 Add me on Snapchat! Username: mymalishka https://t.co/j2chQxN88p
2381,"This. Dont mess with honest, well-loved people who can change the opinion of an entire nation.  #BMC  https://t.co/fLW9Pt12My"
2382,Hahaha @kubrasait Good morning:) Where didja go listening?Ok don't tell😳Gotta see ur new pad girl b4 Love in Tokyo  https://t.co/KQQucpBzG6
2383,Now Watching #BaarBaarDekho . Dekhein dekhna chahiye Kya?;) @S1dharthM
2384,Thanks Yo Raunac:)))  https://t.co/Ep5NwcNYZY
2385,RT @RedFMIndia: Check out @mymalishka ka epic interview with @SrBachchan https://t.co/jbvNBWvY7o
2386,Just the coolest person to chat with... Last eve with @SrBachchan for #Pink.Wait for it ;) https://t.co/oDRVBwFsLO @RedFMIndia
2387,"Dear @SrBachchan sending as promised,the perfect #Pink song I sang to u last eve😇💅🏻 It's just da coolest.@RedFMIndia https://t.co/rE1JLljthf"
2388,Hope ur tuned in !A brand new #CyberKaand has hit the mrkt. FB friend sends u gift n asks u to pay major courier money😳 @RedFM_Mumbai
2389,Love the song! Now playing @RedFM_Mumbai  https://t.co/kVYlBcT3nA
2390,.@BeingSalmanKhan 's ghar ke Ganesh ka story thru da lovely @vijivenkatesh Listen. https://t.co/mlwvyXV6Lc https://t.co/ymz7uq0SKX
2391,Dude tere Mann Ki baat aur gaana dono main jaanti hoon😎Catch u in da morn 😎😎😎 @RedFMIndia @RedFM_Mumbai  https://t.co/4mffxasiCr
2392,Another #CyberKaand happening right NOW! Tune in. So glad u guys tell me this stuff! FB: MyMalishka https://t.co/6xLqkd5sGh
2393,Trump's lawyer claims cloud shaped like his head is proof God wants him to be President https://t.co/n0ruLY6aA9 via @NewsRepublic
2394,#StrangerThings 😇
2395,I so badly want to see what happened next!!! Why? why? Why Video lene wale babu did you stop shooting! 😩 https://t.co/4ZZjt7jrms
2396,The best thing 2 talk to u guys on Gannuji's day.Remember to keep it Eco-friendly.The ocean needs Bappa n YOU to come together to help her.
2397,When musicians are having fun it's the best experience 4 us. Some Jazz to round up da weekend? @slimshetty @SureenK https://t.co/gCfqO3zYfD
2398,"RT @shahsusieben: “Do ordinary things with extraordinary love"" - Saint Mother Teresa. Vatican honours icon of humanity. Images - ANI. https…"
2399,And our new sound has been launched! #SauTakkaSexyDhun @redfmindia by @NUCLEYA #aboutlastnight 😎 https://t.co/I8nyJnKDVw
2400,It's a DJJJ kinda night! Now at #Sirkus with #DJAkhtar #DJSuketu and Raftar. @raftaarmusic @djsuketuindia @djakhtar https://t.co/Y3AzOwC22i
2401,It was a @NUCLEYA  kinda night 😈 Junta goes nuts. @RedFMIndia @RedFM_Mumbai. Ek Jhalak. https://t.co/dsQZuXO1gk
2402,Look who is here backstage Bosssss! @NUCLEYA Its going to be awesommmme! #NSCI  @RedFMIndia https://t.co/K1SfYPZZct
2403,I've no idea of the reference of what you said here is but..I wanna meet u. Food trail n conversation?:)  https://t.co/ReMhtJwNJq
2404,2nyt is da night.He pulled off my mouche n now he's playing for ME..Ok AND You;) @NUCLEYA on stage soon @RedFMIndia https://t.co/MrSxsUW2NR
2405,Hahaha! I'm gonna tag the Mothership on this and let it reply😎😎😎 @RedFMIndia  https://t.co/hGoZswCGpD
2406,Thankyou Mantraxxx ever the Encourager You:)  https://t.co/z9BzqqiGO1
2407,Hahaha:) she actually apologised on my FB page. Imagine! The lovely girl was just doing her job while we jabbered😜 https://t.co/R38zcxR9JZ
2408,'I can tell you but then I'll have to kill you' ke baare mein suna hai na? https://t.co/ZangJD5KQB
2409,Things 2 learn 4m d Ajay-KRK-KJO saga: #PaisaBoltaHai ekdum gaddhey ka maafik.Also guess what convos r happening within d industry 2night😎
2410,Thanks :) 😎 https://t.co/CyhVhoNvJA
2411,Thankyou:) @RedFMIndia  https://t.co/89ZW3QrXOK
2412,Thankyou:) @RedFMIndia  https://t.co/wpHC800iXk
2413,"RT @radioandmusic: .@mymalishka receives RJ of the year award at WCRC #Ideasfest 
https://t.co/3f0zJCFIBX
#Radio #News #WCRC https://t.co/R…"
2414,Thanks @radioandmusic for this wonderful article :) @RedFMIndia @RedFM_Mumbai @nisha_narayanan  https://t.co/G6wHNAD2Hq
2415,Super :) https://t.co/8JUj0p5OZ5
2416,RT @_vishalg: Central line running late by 15-20 min. Reason: Unknown @RidlrMUM @mumbairailusers @smart_mumbaikar @ImThanekar @mymalishka
2417,Ok guys our #sautakkasexydhun launches in 5 minutes. Tune in now @RedFM_Mumbai .It's @NUCLEYA babeh 😎
2418,It releases at 9 am today @RedFM_Mumbai alongwith your LIVE interview n all our RED peeps. C-A-N-N-O-T Wait! 😎 https://t.co/w4H77rcXgw
2419,Word! 😳 https://t.co/wKQRsG9xG7
2420,Ya haa and we are all gonna be there :) #RedFMJinglelaunch happens here too. @RedFMIndia  https://t.co/VDOTvUZRIh
2421,We hav @NUCLEYA in da house @RedFMIndia.He pulls off my mouche here n does our jingle soon jst as easily.Stay tuned. https://t.co/CWkjXoufts
2422,This morning ka show alag hai. Constable #VilasShinde who died bcos some underage youngstr lost his mind whn stopped on d road. @RedFMIndia
2423,Hahahaha . Hands up?;) @malishkakeboys @JMANSHOUTS @ThisIsNasar @rjrishikapoor @slimshetty https://t.co/5r5jGz5UG0
2424,Burkinis? Here's why we should fight them on the beaches https://t.co/RJYOADU1tW via @TeleWonderWomen
2425,"RT @RajaSen: In @VOGUEIndia's next, I interview some chap called Ranbir Kapoor. Here's an excerpt, involving Kaif and kebabs. https://t.co/…"
2426,We are gonna be on each other's shows soon. Tonight: Robert Vadra on d show;) #arnabgoswami @HUL_News @RedFMIndia https://t.co/uKU0ABHp4U
2427,Give the lift either b4 or aftr d bus stop.At the bus stop u may get in2 trouble if the plainclothes officers see ya https://t.co/JOZ0eKTIHF
2428,RT @alert_mumbaikar: Calling Mumbai Ki Rani @mymalishka support our cause today live at 4pm https://t.co/Wet4BDOuAX @Together_VCAN https://…
2429,:)))) https://t.co/UToxR2BCO8
2430,Awww today is just my day isn't it?:) @RedFMIndia @nisha_narayanan  https://t.co/LoNdmMCEX9
2431,RT @HighHeelsWali: What a great feeling when Malishka talks about your tweet on the live show!!! Made my day @mymalishka @RedFMIndia @malis…
2432,Woohoooo now call me! Or send me your number on DM so that I can call you! @RedFMIndia  https://t.co/zkLwztd02W
2433,Done:)  https://t.co/kSJVUcpAz5
2434,RT @naazi69: Remember this @slimshetty @mymalishka @rjnasark @jmanshouts one crazy day of rehearsals &amp;… https://t.co/fzMA0kY63w
2435,"RT @theghantas: .@mymalishka #TheGhantas come together for Dhamaal.
Main Show here : https://t.co/sdD8pDZaYZ https://t.co/KlqWhAUGRh"
2436,Quickchat last evening with @karanjohar for #AeDilHaiMushkil https://t.co/PXjADTtW55 @RedFMIndia https://t.co/s3XfpcooeC
2437,RT @RedFMIndia: Don't forget to tune into morning number one with @mymalishka tomorrow morning :) #AeDilHaiMushkil @karanjohar https://t.co…
2438,I chat wt @karanjohar bout d chemstry btwn Ash-Ranbir n other things #AeDilHaiMushkil 2mro exclusively on my show. https://t.co/0zhxpBamW1
2439,Looks like we are all stalking each other!Sitting next to these madcaps👻👻👻 @GAUAHAR_KHAN and @bani_j  #DontBreathe https://t.co/dHXIvbHIHq
2440,I'm just having a ball today 😎 now will watch #DontBreathe https://t.co/8K3gU0Wcn2
2441,And here is #RanbirKapoor asking for  it😘😘😘 #AeDilHaiMushkil teaser out tomorrow. @RedFM_Mumbai @RedFMIndia https://t.co/MiQktIVCdi
2442,Ok Girlies (n boys in some cases;) I'm meeting all your heartthrobs 😎 #RanbirKapoor #AeDilHaiMushkil  @RedFMIndia https://t.co/Wbeih6vFPb
2443,So mch my @malishkakeboys MISSED ME!This killer song says it all @RedFM_Mumbai audioBoom / Maldives se aayi Malishka https://t.co/aZhqJSSyXi
2444,Monday could seem like Friday.Just revamp the list of ppl you follow😇  https://t.co/5rTnVc199O
2445,"If u missed it this Morn, @TheVampsband on @RedFM_Mumbai @RedFMIndia audioBoom / Malishka Interviews TheVamps_10.3 https://t.co/681hSWIgpJ"
2446,So @TheVampsband on @RedFM_Mumbai with Me 😎at around 10.40 for their #Beliya n their Cuteness😈. Tune in. https://t.co/ZoSMQFR7fL
2447,#NationalSportsDay today and I'm showcasing HomeGround in K'vli east where kids can play n be champs! Tune in to @RedFM_Mumbai
2448,"K Guys,hope you've tuned in.I'm BACK 😎... as are the accidents😳This morn at Worli sealink. Be safe. @RedFM_Mumbai https://t.co/cBVcyQeoJD"
2449,It's da coolest thing to tell d staff 'Main #Gotakhor banne gayi thi'😎ab main Sea mein 20 mtr niche ja sakti hoon' n to see their jaw drop!😜
2450,Look who's ON da house. #Life #POTD #Mumbai #MyCity https://t.co/bdjicxlwLs
2451,A Sunday of culture and fun #BadeMiyanDiwan and really so much funniness.Imran Rashid Wah! 😎😎😎Thanks Isha Tallu:) https://t.co/BCsLJSTra7
2452,Some culture and fun for the weekend. This super funny play #BadeMiyanDeewane. Thanks Tallu for the reco n tkts😎 https://t.co/XfJRMsQCPR
2453,"Behen,Behen tab haalaat kuch waise the.I'm a new diver now.Have learnt so much at sea,I vaannt to SEE U😎 This week? https://t.co/ysxENs6mwn"
2454,You kill it girl:) Hamara meeting baaki hai. Ab kab? https://t.co/IStx23BRVP
2455,Well James will tune in to my show on Monday @RedFM_Mumbai . What about the rest of you Vamps?;) 😈😈😈 😘 @RedFMIndia  https://t.co/JfkLHEGBZu
2456,RT @TheVampsJames: Nice to meet the queen of India 🌚 @mymalishka https://t.co/p811IuGVM2
2457,Dear Dear James thanks for the upgrade:)Can't wait to play our chat on air @RedFM_Mumbai on Mon morn.Tune in ;)  https://t.co/XvlG18lOmd
2458,And vowed to meet again? ☺️ https://t.co/miGXCBQ2FF
2459,What!! You girls can't be that impossible 😈 Also were all the Try-ers boys?;) Hehehe. Let's go to the gym then.😎 https://t.co/p2FZurkySg
2460,Oh Man! What I would do to be a third part of your duo... A 'hang with Gauahar and Bani' contest;)  https://t.co/nS27i1P347
2461,BaniJ I insist on another meeting! I wish to hang in ur 'Cooliyat' some more 😄 even without snapchat:)  https://t.co/7LM6rCyVUr
2462,"What's an eve without air kisses 4m d man of d eve @harshad_chavan and the sexy, unbending @mandybedi 😈  @colehaan https://t.co/SHMUP8Dmk6"
2463,My fave Snaps 4m last eve at the ColeHaan launch.Meeting @bani_j @GAUAHAR_KHAN straight thru snaps! #aboutlastnight https://t.co/E6BQWAEXoI
2464,Lookie Ladies at the Cuties I met last night!All of the #Vamps just chillin'.N they sang some 4us too @TheVampsband https://t.co/iCZyzJpd48
2465,Dude Uday! I'm still wobbly from the Yacht.What a fantastic diving trip it was:)Thankyou.I hope we can do that again https://t.co/iRJFtWnrrD
2466,Hey thanks for the promo guys. I'm missing #Maldives already:( Will be back I'm sure:) https://t.co/N7xvbHv3Ie
2467,Hee Haan:) ek din inke saath show bhi hoga 😘 @KapilSharmaK9 aapki Mom se milkar achcha laga.  https://t.co/X354TL0lzA
2468,Certified Open Water Diver ... Me:) Yayyyyy. #Maldives @coxandkingsIN #Trip360 https://t.co/s7c0aHytjV
2469,"Meeting @KapilSharmaK9 at d airport.He comes back 4m La la London,me from Beachy Maldives. Look se pata chalta hai;) https://t.co/9GpV0I3qCy"
2470,For all #Diving and #Maldives stories before they disappear go watch the adventure on my #SNAPCHAT. It's #MyMalishka 🐠🐬🐟🐡 #trip360
2471,Cannot wait to see the interview:)  https://t.co/veOZcJKlrf
2472,RT @Raajje_tv: It was a great pleasure having India's most famous &amp; loved Rj Malishka on #RTV.Thank you for your precious time. https://t.c…
2473,Was fab meeting u guys.Hope #Maldives enjoys d interview.Cannot wait 2 see it @Raajje_tv @RedFMIndia @coxandkingsIN  https://t.co/mf1WHFekyL
2474,This is how we Do it! Interviews on @Raajje_tv for my Diving Trip in Maldives #Magic #Diving #GoodLife https://t.co/699xbMgMbW
2475,A tv crew comes 2 interview me in #Maldives!All thru social media. @Raajje_tv and FB LIVE now on #RaajjeTelevision https://t.co/6UMFc2q1zq
2476,Show him/her my photos and vids and DO DIVE. Anywhere. #Dive. It's fantastic! #trip360 https://t.co/yqgQI3gTJr
2477,#Maldives last sunset @coxandkingsIN #Liveaboard https://t.co/9r7XaYUpg4
2478,Last eve on the Super Yacht and a gorgeous #Malé sunset.Once the sea claims u you cannot go back.Be warned:) #Dive. https://t.co/uawS5L7Olr
2479,"Post last dive , sunbathing and pondering the shaher aa Gaya bit. #Malé #Maldives So super @coxandkingsIN https://t.co/bqQbcsqX9T"
2480,Ahem! Yes And any place that offers me an opportunity to learn something fabulous! .#diving @coxandkingsIN  https://t.co/brlp5pIhfn
2481,Last Dive pit stop #nofilter #MeeruFenfushi #Maldives #trip360 #BLUEFORCEONE https://t.co/WLqJbGSWVM
2482,OMG! Get on a #Liveaboard #Blueforceone #trip360 @coxandkingsIN u wanna help her do this? :)  https://t.co/66297Q941K
2483,Hahaha shayad @RedFM_Mumbai sunne honge Dude. I'm safe then Coz that's where I am:)  https://t.co/klzmuWhHG2
2484,So #Maldives is so magic that I can pull that wreath right off my head and it stays. #trip360 #diver #gotakhor https://t.co/nk6qm5yMeD
2485,Have you done it?😍I'm still getting certified but the big boys have gone out to see 'em. Maybe I'll have good news. https://t.co/zTmNxbPyFT
2486,View from my window as I open my eyes this morn😇Let's go diving. This area has Whale Sharks!😎 #Maldives #trip360 https://t.co/FzHCr2dLGy
2487,Even Kapde Sukhaana is a thing of beauty in #Maldives where I'm diving:) with #Trip360 @slimshetty and a gang https://t.co/uPz4hLmDli
2488,Off da #LiveAboard into the greens of the #Maldives Seas but can u imagine being 20 metres under? #trip360 Awesome💃💃 https://t.co/DTW1cKwTTF
2489,#Maldives #Diving https://t.co/bKL0xA2h9G
2490,Hirrrryaaaa pics aren't half as fab as reality :) Mwah mwah https://t.co/shTFj2DCFD
2491,Signing off 2night with my Jacuzzi n my Ocean being One 😇🌈🌈🌈 #everyonemustdive #LiveAboard #Maldives @coxandkingsIN https://t.co/okNopFLTW5
2492,Stay tuned . I'm dying to show you more:) @coxandkingsIN  https://t.co/jqDRVadvYw
2493,"Let me tell u this.If da Universe gives u a chance to explore another Universe,grab it! Dive!@coxandkingsIN #Dive360 https://t.co/LA4tox3xwh"
2494,I stare at u now n I'm gonna be one with you in a bit Mighty Ocean😇 #gotakhor @coxandkingsIN #trip360 #Maldives https://t.co/8WVEUqC3cV
2495,Rainbows in the Maldives Sky! Thankyou for Life! https://t.co/cyAcS7pCzx
2496,I'm in #Maldives. Check out how green becomes blue and stay with me Coz this in one travel show u don't wanna miss😘 https://t.co/4AiMQbIdgT
2497,Buh-bye #Mumbai .See u in Maldives soon where I'll have #Gotakhor feelings n u can see it all thru my eyes. #diving https://t.co/sV6Rta6p9e
2498,Well I try :) You have to be where the Gold is you see. @RedFMIndia ;)  https://t.co/FgM25WTgdM
2499,Yes yes yes!😘😘😘 How proud are you feeling right now @deepikapadukone ? Nervous at all?😎 #PVSindhu #RioOlympics2016
2500,This is it! Go Sindhu!  #RioOlympics2016 #PVSindhu https://t.co/kEKhrMjm4D
2501,Sindhu in yellow kicking up a storm...  Lagi Raho Behen you're in Full Form;) #Badminton #PVSindhu #RioOlympics2016 u watching? @RedFMIndia
2502,Depends on what you were selling na? ;) https://t.co/qsBTybpqkd
2503,You could regularly buy a Man in love wth ur daughter off by telling him 'Ye lo blank cheque aur #ThingsILearntfromthe70sMovies
2504,Totally:)Hope to take some of our listeners along @RedFMIndia.This was an unforgettable experience with our soldiers https://t.co/bqhEQgqlhy
2505,"I remember the stories,the meals,the pints,the peeps, the cobblestones,the trees esp the Faery trees:)Ill be Bach;)  https://t.co/pXmIAatQmm"
2506,OMG!Susieben thx 4 these pics. I talk about this all the time on air! That was amazing. @RedFM_Mumbai @RedFMIndia  https://t.co/DYQyRH6Khs
2507,Exclusively on @RedFM_Mumbai #SakshiMalik 's family n physio telling us all about our bronze medallist. Stay Tuned. https://t.co/cS7t64H58R
2508,"RT @RoadsOfMumbai: Need ur help #Mumbai. Pls count the no.of bins on rly station u travel to, &amp; let us know with PF No.
@RidlrMUM @smart_mu…"
2509,Hehehe Bomsy!!! Navroze Mubarak :) https://t.co/fnTuKCvkND
2510,I have answers for you my Dear😎 Tune in NOW @RedFM_Mumbai  https://t.co/gW5NbHkLYb
2511,The heck @RedFMIndia you and I both are awake!!! Aaj Subah mazza aane wala hai Baiii Gawd! https://t.co/5QjCSjxqJb
2512,Go Sindhuuuuuu #Rio2016 #Badminton I'm not sleeping before my show am I??😳  #PVSindhu https://t.co/TRKzVGtfr0
2513,And the traveller in me agrees!How fantastic #Ireland was to me!Poetry in fact. 😍 I hope to visit again someday❤️ https://t.co/G895Op23T5
2514,What a beautiful event this synchronised swimming is! #Rio2016 Just so glad to watch this beauty of a sports event!
2515,And I am most excited to figure this out. MOST! You know me;) Tomorrow on #MorningNo1 @malishkakeboys @RedFM_Mumbai  https://t.co/gW5NbHkLYb
2516,Wait till I bring #HEDWIG in 😎  #HarryPotterAndTheCursedChild  https://t.co/JSL6pTJjuY
2517,I'm sure watching the Play will be the better idea. #HarryPotterAndTheCursedChild: Naaaaahhh. Back to #FreeDobby 👻 https://t.co/hk519C6zFM
2518,Specially for u Kapoor for this morn😘😘😘Mom's #IndependenceDaySpessal Khaana n kisses @rjrishikapoor @RedFM_Mumbai https://t.co/s2AKtZK90t
2519,Last letters from our brave soldiers. Col R.S Gill read this one on my morning show today. Even if you didn't... https://t.co/Wj2rKxGsvz
2520,"Bhaiiyon Aur Behenon, Swatantrata Divas Mubarak.Have u tuned in to @RedFM_Mumbai ? #LOCseLastLetters is on NOW! Drop me your feedback here."
2521,"So proud of u #DipaKarmakar . I hope at least now we provide you n others like u wth every facility,all the training,all the support u need."
2522,I love you Dipaaaaa . Go go go #DipaKarmakar #Rio2106 https://t.co/lnUnMlG0hp
2523,Thx:)U heard him guys. My snaps are generally awesome Coz I have an awesomely interesting life😇 Snap on #mymalishka https://t.co/Q2fv2MOZd6
2524,11 .I'm so excited that I've defied mom's orders to stay in bed thru my cold n stepped in2 d living room  to watch😇 https://t.co/O2mDMaDIIu
2525,Go Dipa!👏🏼👏🏼👏🏼 And do take care #Produnova #DiapKarmakar #Rio2016
2526,"15th Aug #LOCseLastLetters exclusively on @RedFM_Mumbai.We upload the show online so if u are a abroad,😎We Got You. https://t.co/Sx1fPV32rv"
2527,"RT @RedFMIndia: @mymalishka ne milvaya fans ko @S1dharthM aur @Katrinakaif se. @ExcelEntertainment @BaarBaarDekho @ZeeMusicCompany
https://…"
2528,RT @priyankachopra: Hahaha @mymalishka thank you baby. Hope u r well!!been too long  https://t.co/QCjmN9KCa3
2529,"RT @RedFMIndia: Have you ever come across people who bang on your car door to get your attention? 
@mymalishka @godrejsecure
https://t.co/V…"
2530,And so a chat shall be organised soon. You just say the word! India waits 😘 @RedFMIndia  https://t.co/6sGR0xHNRu
2531,No Anna truly! That beard is whar Women's dreams are woven of! 😜 Must meet soon and welcome again.  https://t.co/4qwVLJDASA
2532,"Dude! Dude!Dude, Peecee! I always knew you were 'IT' 😘😘😘  You're inspiring @priyankachopra  https://t.co/4RYxMtjv5b"
2533,Thanks @CreoLifestyle @colney_david for the styling for last eve 💅🏻 #ChandiniandPriyanka #Adonia https://t.co/WZcfhTvoVZ
2534,Finalllly...Welcome to #Twitter Anna:) @SunielVShetty. Men with super cool beards are always welcome here 😎 @slimshetty
2535,This is how you get a girl's number. Learn the 101 from @djakhtar 😎 #Hosting tonight. https://t.co/bgcNb0xEsm
2536,Killer show this evening is what I'm getting ready for 😎 https://t.co/cV9d87zoxY
2537,What a #Carnama! Superbbb #karaoke with @TheKanikakapoor and @ThisIsNasar coming soooon @RedFMIndia @RedFM_Mumbai https://t.co/gdihbEj08H
2538,Modesty esp when false is so blehhhh. Pls Go Girl😎 and get me some too. https://t.co/dii8vBHgdf
2539,"Dear God! #Mumbai, Ye toh paver block auto mein lagane Ki machine hai!😳 Bee-Yem-Shee ko Ye idea dein? #pothole party https://t.co/Ow5firif5A"
2540,Thx Deepak:)There was also Kat don't forget.I had such an adrenaline-high from all that!😳 #highonlife @RedFM_Mumbai  https://t.co/596eFVmM51
2541,"Thanks so much K;) We are Genuine Fun, no? 😎  https://t.co/smJHfGrTMP"
2542,LOTS has happened on my show 2day but #KatrinaKaif doin THIS is Mindblowing😎 Such a siren😍@RedFMIndia #BaarBaarDekho https://t.co/9lp4aD0jAC
2543,YE poster phatt Gaya hum Dono Ki raah takte @S1dharthM ! Next time we will play #eggvillain first ;) #BaarBaarDekho https://t.co/fHq5NhztCP
2544,"FB live with @S1dharthM and #KatrinaKaif in a while. Go log in,like and watch it on the RedFMIndia page . https://t.co/IwVL1eOkGx"
2545,RT @htTweets: 10 things you need to know about ‘Iron Lady’ #IromSharmila (by @rahconteur) https://t.co/GEqyjKwcOY https://t.co/jDGpBS1Ver
2546,2016 just became totally worth it...again 😎 #travelbug #SoExcited #waterbaby #Comingsoon #Ssshhhh another #traveldiary
2547,"With the bunch of kids we are, it's tough to even say Thankyou properly;) #ONLYXMICKEY #DisneyIndia https://t.co/v3NfCxlKuK"
2548,Oh hahaha #Rustom ke peeche #MumbaiKiRani 😎 Thanks @PRKeeda  https://t.co/5CXLhTKUib
2549,"RT @WSDIndia: #WSD #FirstAid Workshop
Limited seating. Registration free but compulsory. Details below https://t.co/hyNoeMMkb5"
2550,Yay!Our attempt on @RedFM_Mumbai #DontBeHorny is bearing fruit.The cops have a 15 day #DoNotHonk Drive n I so support it!😎 @CPMumbaiPolice
2551,"We practised all day n belted it out at @RajaSen 's karaoke.We talk classy,dance cheesy. Nahi @slimshetty?@rotalks https://t.co/U90Ow4USC9"
2552,"RT @RedFMIndia: .@akshaykumar badi muddaton baad + @mymalishka ke 11 saal + Team @Rustom_Film = You've got to watch this!
https://t.co/zscB…"
2553,OMG! She even sits in flowing waters like I would!!! Thanks:) https://t.co/3eG39ejREs
2554,"Wait!Has Rohit Shetty made #JasonBourne ? This high-octane gaadi-burning, Vegas destroying drama towards the end ?Film Apna sa Laage hai 😎"
2555,#NowWatching #JasonBourne  😎😎😎 Happy weekend.
2556,Double thanks Ro:) for mentioning me at Sophia's n for pointing out that I was never n will never be RJ Malishkaa! 😈 https://t.co/h4XcYabjyN
2557,"RT @RedFMIndia: Tune in to Red FM, Olympic ke poore download ke liye with sports expert @BoriaMajumdar live from Rio
#IndiaJeetRio https://…"
2558,Hahahaha HULLLOOOO!;) https://t.co/nNz4ZllKjx
2559,Thx😘I wish more ppl would send me vids like this.I would know I'm sane and not jst muttering 2 myself in a studio!😳 https://t.co/TOg7fAIn1D
