,0
262,"And that’s a SAFE smile 
📷: gauravamlani 
#Weirdo #helmetInCar #QueenOfAwkwardness… https://t.co/ORf04slJ0j"
263,@sujoy_g I wonder what’s happening to the REAL writing you are supposed to do.
264,THIS feeling will be clearly understood by all my sound recordists 😁😁😁 #SyncSoundGizmo… https://t.co/0OAwaCUA0u
265,"Swag Tera desi..... 
#Manmarziyaan 
Understood perfectly by shubhrashetty what say!!!!?! https://t.co/V7xxwucadX"
266,"When the sky is not to limit..... 
📷: @khamkhaArtist https://t.co/v3t2RSKZ1w"
267,"ज़िन्दगी के इस सफ़र में खुशी हमेशा ढूंढने से नहीं मिलती
एक मौका दो
हवा भी गुदगुदा जाएगी
मीठी सी… https://t.co/8HSM4xDa2d"
268,And for such consistency the one person who deserves applause #HTStyleAwards2017… https://t.co/O1Zymd2ImF
269,And I know the picture will always look beautiful when I have my one foot firmly on ground.… https://t.co/mHR16h346F
270,@konavenkat99 Thankq sir
271,@Rakulpreet @Saqibsaleem Thankq sweetheart! From THE Korrrroli 😘
272,The immense strength inside us needs to be tapped and improved. This Women’s Day I choose Self-Defense with… https://t.co/JxPW4vhnXK
273,"When you expect something.... make sure you are looking for it in the RIGHT direction. 
📷:… https://t.co/FDL2scGJKW"
274,Here’s the madness behind “dil jaane na” #DilJuungleeOn9March https://t.co/f0bhk1dD3g
275,"Check out all the fun that went into the making of the song, #DilJaaneNa.: https://t.co/PzD8Z0Cxqq… https://t.co/19x8MOmRNC"
276,"The reverse countdown has begun! 3 days to go for #DilJuunglee 

#DilJuungleeOn9March @poojafilms @PoojaMusic_… https://t.co/2OiI4ikN1m"
277,@ShakthiGalatta Is this for real !!!???
278,"When the director decides to test your leg strength! 
Repost from anuragkashyap10 @TopRankRepost… https://t.co/0sXmMq1n1H"
279,"Here's another dose of juunglee-ness! #DilJuungleeTrailer
https://t.co/Dv6A6Gm17B

#DilJuungleeOn9March @poojafilms… https://t.co/6am6JhZqbu"
280,@ddiviliciouss Thankq sweetheart. Wish many gave this film a chance :)
281,@isudheerbabu @Saqibsaleem 🤣🙈
282,"Juungleepan x2 = #DilJuungleeTrailer 2
Coming out tomorrow! Stay tuned!

#DilJuungleeOn9March @poojafilms… https://t.co/jrsq9sM8M6"
283,I don’t know about rapid but this was full of fire ! 🤣 https://t.co/dxK2FJPjYV
284,"Never miss the 🎯

📷:  #GauravAmlani https://t.co/sikalFxEJO"
285,"Be a part of the #DilJuunglee Music Success Bash! Be there at National College tomorrow!

#DilJuungleeOn9March… https://t.co/lVQkLY50SG"
286,@RIAZtheboss Thankq sir 🙏🏼
287,The writer-director the two power pillars of #Manmarziyaan in process of getting something really interesting for y… https://t.co/NLZqzFPxwq
288,"Sumit, is this even English? :/ 

https://t.co/9kxEdQq1sw

#DilJuungleeOn9March @poojafilms @PoojaMusic_… https://t.co/y7VWxGbxnd"
289,"Thank you so much Sonali for this beautiful choreography. Loved it
👏🏼👏🏼👏🏼👏🏼👏🏼
#DilJuungleeOn9March 
https://t.co/HL43ImWFVp"
290,This is HOWLARIOUS!!!! https://t.co/ZgJqT2m8zh
291,#DilJaaneNa 💕#DilJuungleeOn9March https://t.co/XskNpVLszr
292,#DilJaaneNa #DilJuungleeOn9March https://t.co/Mpr4Cdpw9D
293,"Dekha ya nahi ??????! #DilJaaneNa crosses 2 Million views! 
https://t.co/kk1Jxg1uGL 
#DilJuungleeOn9March… https://t.co/8cHxkpbCig"
294,"कुछ रंग ज़िंदगी और फृेम दोनों को ख़ूबसूरत बना देते हैं 
रंगो भरी होली की शुभकामनाएँ !!! #HappyHoli https://t.co/WwoaQQ6s7v"
295,‘Fitting in’ is an art worth learning :) #ActorsLife #ComfortInDiscomfort #MonkeyBusiness #JustACoolPose https://t.co/bLWB4unjwa
296,"RT @poojafilms: Time to unleash the juunglee in you! Get ready as #JuungleepanStrikes! Watch the video to know more!

#DilJuungleeOn9March…"
297,@mrshaamphilic ❤️❤️❤️
298,Wohooo https://t.co/SC8tocVpFW
299,@rohitsLogic You have no idea how much m missing playing squash !!!
300,The perfect song that describes your feeling of falling in love is here! #DilJaaneNa https://t.co/kk1Jxg1uGL… https://t.co/OpEymUkpuh
301,"Come fall in love, once again! Just 1 day to go for #DilJaaneNa https://t.co/Nv3n2l2hod"
302,"Please go get a life 🙂
And some real news for a change 🙄 https://t.co/dGm4J2mOxV"
303,So so soooooooo beautifully written! Must read! #Love #forever https://t.co/OjItREBxAy
304,This madness is just the trailer ! Watch this craziness on the big screen on 9th March 2018 #DilJuungleeon9march https://t.co/3eZiTXgx32
305,To the man who made a challenging sport look so easy! The best coach I ever had! Happy Birthday Sandeep ‘Flicker’ S… https://t.co/tLvjl1J1nj
306,"From college life to life.. Watch the journey of the junnglees in just 10 days!

#DilJuungleeOn9March @poojafilms… https://t.co/0JsoqSoR5C"
307,Please 🙏🏼 #letherrestinpeace https://t.co/85EyvLyFGq
308,"RT @InspowerMinds: One smile, can start a friendship. One word, can end a fight. One look, can save a relationship. One person can change y…"
309,"RT @poojafilms: Congratulations to the winners of #BandeyaContest! Kindly DM us your details!

#DilJuungleeOn9March @PoojaMusic_ @honeybhag…"
310,Not all slow romantic sad numbers are shot in a serious way! Have a look at the making of #Bandeya… https://t.co/lrISgzIabF
311,Embrace your faults.... that’s what makes you unique.... there can never be another you and that’s what makes you special!
312,This was faaaaaaaar from anticipation....
313,"RT @poojafilms: #ContestAlert Note down the rules! #BandeyaContest begins at 12 PM.

#DilJuungleeOn9March @PoojaMusic_ @honeybhagnani @jack…"
314,Love it ! ❤️🙏🏼 https://t.co/AHGQxBKRmi
315,@ankura91 @jetairways @IndiGo6E Ufff tum log apni publicity karna nahi chodoge!!
316,"This is amazing! 5 million+ streams on #Bandeya in just 24 hours!

#DilJuungleeOn9March @poojafilms @PoojaMusic_… https://t.co/tiQ9QIZTHw"
317,"RT @poojafilms: #ContestAlert Gear up for #BandeyaContest! Goes live tomorrow. Stay tuned!

#DilJuungleeOn9March @PoojaMusic_ @honeybhagnan…"
318,@jetairways Stranded here on delhi airport thanks to your delay. Get your shit together!
319,Another traumatic experience thanks to @jetairways ! Get your act together else stop boasting about your services.
320,RT @htshowbiz: Packed in a serious sartorial punch with a scene-stealing all black @taapsee spreads love while she takes the stage as the '…
321,@anubhavsinha 😁🤗
322,Perhaps the most difficult lesson to learn is that NOTHING EVER goes per plan! And I horribly fail in this lesson every time !!! 🤦🏻‍♀️
323,"You are gonna fall in love with this song! #Bandeya out now: https://t.co/kC12uxl66s

#DilJuungleeOn9March… https://t.co/QjBmvjp9V0"
324,"RT @sonymusicindia: Get ready for the combo of melodious song, soulful lyrics &amp; heart-felt singing! #Bandeya out today!❤️❤️

@raiisonai @Sh…"
325,RT @sonymusicindia: A song that takes you down memory lane and brings a smile to your face #Bandeya releases tomorrow in the soulful voice…
326,"This is going to make your heart melt ! #Bandeya coming out tomorrow! Stay tuned!

#diljuungleeon9march @poojafilms… https://t.co/emVRL27Cqo"
327,Repost from @saqibsaleem @TopRankRepost #TopRankRepost Girl when I see your face baaje beat… https://t.co/YuHJBhBQUW
328,Repost from @saqibsaleem @TopRankRepost #TopRankRepost It's clear from this picture that she is… https://t.co/Y5XCIHXQcf
329,"A song very special to my heart is coming out in just 2 days! Stay tuned for #Bandeya.

#DilJuungleeOn9March… https://t.co/ln7lSpgWxo"
330,Opportunity to change your approach..... or your goal :) #GoodMorning https://t.co/AMsHMJtKDR
331,RT @pinkvilla: Fashion Breakdown: A glimpse of #TaapseePannu's geek chic outfits in #DilJuunglee - https://t.co/gb0H4HV0Yw @taapsee
332,RT @jiteshpillaai: Tips for a future star 1) be humble it’s not going to last 2) sack your entourage and oversmart managers 3) temperament…
333,"I find Sumit equally cute!

#DilJuungleeOn9March @poojafilms @honeybhagnani @jackkybhagnani @Sen_Aleya @Saqibsaleem… https://t.co/0T4ZtJVP29"
334,There is light beyond every mess! #shootgyaan #Randomartistery #Manmarziyaan https://t.co/8bMl0jRa54
335,The strongest link between my personal and professional life...  my guardian in disguise! Tum… https://t.co/9nCAi6BGBR
336,@CastingChhabra @aanandlrai @KanikaDhillon @vickykaushal09 All the dhabas here are missing u too 😂
337,"Har kisi ka #KissKaFunda alag hai! Juunglee gang ka funda dekhiye: https://t.co/IbxgRzcsoH

#DilJuungleeOn9March… https://t.co/gWv5GPUeP7"
338,@anandntiwari Hahahaha. Nahi koi message nahi diya usne! Woh sirf message receive karta hai.. uski outgoing kharaab hai.
339,"Seen a film after long where each n every actor is SO GOOD #LovePerSquareFoot ! 
Good job @anandntiwari… https://t.co/X1jNPJFeGh"
340,"@Saqibsaleem This is so sweet! 
Happy #ValentinesDay Sumit ❤️ https://t.co/515rYuAP4g"
341,Aur gift ?????? https://t.co/try9pLhGYj
342,Something special on #ValentinesDay ! Jaldi batao Sumit kya hai!!!! https://t.co/pSv79qxn3H
343,"No filter... no makeup.... no stress.... 😜
#Manmarziyaa mode on. 
📷: @CastingChhabra https://t.co/fJknZan5Ti"
344,Valentine’s Day pe Babaji se pyaar..... sang parivaar 😜#Manmarziyaa https://t.co/73snTXmUnO
345,RT @9xmHaqSe: Rewind and rejuvenate this #ValentinesDay with this new rendition of #GazabKaHaiDin in #DilJuunglee ft. @taapsee and @Saqibsa…
346,Repost from @DevsB @TopRankRepost #TopRankRepost 02.11.18 #TaapseePannu in disoindia jacket and… https://t.co/ReccnONCKO
347,"I know you got my back ...... 
#blessed 
certain moments are beyond surreal! https://t.co/Y2F7kx57VI"
348,RT @pinkvilla: When it's #ValentinesDay &amp; you are still trying to get a date courtesy #SaqibSaleem and #TaapseePannu 😍 @Saqibsaleem @taapse…
349,@Rakulpreet @KanikaDhillon Thankq sweetheart!! And good luck for THE Friday ! Anyway u r in safe hands 😘
350,It was supposed to be the most romantic day of the week! #KissDay https://t.co/aSZT54URZX
351,One of the most craziest interviews we have had for #DilJuunglee https://t.co/svwJMCR1GT
352,Thoda sa juunglee and bohot cute hug bann gaya only group hug. :| #HugDay https://t.co/V7qBmmtGIc
353,Repost from @DevsB @TopRankRepost #TopRankRepost 02.10.18 #TaapseePannu in @rohitandrahul1 and… https://t.co/c48iO34D34
354,The moment when you realise your niece has finally stopped crying when she sees you and the… https://t.co/uIxP0mI7eD
355,"RT @Girliyapa: Tell us who's that person and tell him/her that you love him/her. 
#TypesOfGirlfriend #Girliyapa @urbanclap @taapsee @Saqibs…"
356,A fool isn’t who makes mistakes but the one who repeats the same mistakes! Try committing a new one next time #FallAndLearn
357,Small promises build trust! Check out Sumit ke promises #PromiseDay https://t.co/IEEIAn2fz2
358,"RT @TheQuint: Watch | @taapsee, @Saqibsaleem and @abhilashthapli show us what it’s like to always have a kabab mein haddi. 
https://t.co/Ya…"
359,Repost from @DevsB @TopRankRepost #TopRankRepost 01.10.18 #TaapseePannu in kovetonline top and… https://t.co/UwDNryopme
360,Repost from @DevsB @TopRankRepost #TopRankRepost 02.10.18 #TaapseePannu in jacket by… https://t.co/2d974RPUKJ
361,RT @Girliyapa: Tell us about the BIGGEST EVER SOCIAL MEDIA ADDICT friend of yours in your life! #TypesOfGirlfriends #Girliyapa @taapsee @Sa…
362,"#TeddyDay se, teddy nightmare bana diya aaj! See for yourself what Sumit did today! 
#DilJuungleeOn9March https://t.co/MtOat8yNwx"
363,Looking forward for some #Love #fun @honda2wheelerin Hall No.-6 #AutoExpo18 #AETMS18 #Honda2WAE18 https://t.co/3xxTasiHFQ
364,So a little more wait and we shall be there :) #DilJuunglee on 9th March 2018 now ! https://t.co/A5JEGaiev3
365,"Only one day away from #AutoExpo18. Delhi, here I come! @honda2wheelerin Hall No.-6 #AETMS18 #Honda2WAE18"
366,In esteemed company of #JFWDivas https://t.co/yP4eJfk3p3
367,All I wished for today was just one chocolate! 😢 #ChocolateDay https://t.co/jIqxo2sQ3k
368,RT @jfwmagofficial: We are so proud of our February cover with our #JFWGoldenDivas ! Grab a copy now! https://t.co/nQeY1uL3Yv
369,@sujoy_g Of what???
370,My 2 leading men together !!! I shall wait with bated breath! Lots of love @SrBachchan @chintskap https://t.co/U3vC2GGIsq
371,"Sumit and Koro definitely had a hell of a time getting rid of this ‘kebab mein haddi’ 
Now you tag that “kebab mein… https://t.co/4u8RlcoVs0"
372,We are totally MAD! Or in short “Junglees” #DilJuungleeOn16Feb https://t.co/Od40GjSsxu
373,NOOOOOOOO! It’s not your cup of tea! https://t.co/QkUbNEQyHM
374,Sumit Uppal! Like really!!!???? Is this how you will propose to me ???? #Fail #ProposeDay https://t.co/nVVMsuqRcN
375,"Koro can't wait to meet you guys! What about you? See you in theatres on 16th February!

#DilJuungleeOn16Feb… https://t.co/J55BK4gC0y"
376,"And that’s how Sumit Uppal celebrated my birthday in Leicester square, London! Almost like #JungleeAttack… https://t.co/a6jQ0ow4Fm"
377,Dekha ????!!!! #DilJuungleeOn16Feb https://t.co/ROnLkVLN6W
378,Zyada zor se beat mat kar toot jayega! 🙈 https://t.co/uleXrQaxnU
379,"Have you ever had a crazy relationship ??? Which kind of crazy??? 
Tell me if she was one of these .....… https://t.co/hLcsCRyGDE"
380,"RT @poojafilms: Congratulations to the winners of #NachleNaContest! Kindly DM us your details!

#DilJuungleeOn16Feb @honeybhagnani @jackkyb…"
381,"The Valentine's Week starts today and this is not what I expected for Rose Day!
#DilJuungleeOn16Feb https://t.co/S6j4FMd4xQ"
382,Throwback to the first time I saw myself as Koroli Nair! Glasses have been such an inseparable… https://t.co/UZCRubE69L
383,"That’s Koroli’s best friend, Shumi. Meet her in cinemas on 16th feb. 
#DilJuungleeOn16Feb https://t.co/kXpbL9FTIU"
384,My best friend Shumi is the coolest! Want to know more about here? Watch what she got to say -… https://t.co/8qUi20HGDo
385,"Which bridge to latch on...... 
#Shootdiaries #Telugu https://t.co/JgVUnKdwEo"
386,I love you all too Pillai college!!!!! 😘😘😘 and to complete what @Saqibsaleem is saying.... if you love us come to s… https://t.co/VUDgjDNAWm
387,"It's cool to be crazy and wild, but not in the annoying sense! 
Watch this video to know how to stay away from the… https://t.co/nyNgA5n5dn"
388,Who is driving ????!!!!!! 😱#diljuungleeon16feb https://t.co/7UpRgvsG86
389,"RT @BMSJukebox: Aaj Gazab Ka Hai Din!

@taapsee | @Saqibsaleem https://t.co/mf4GedPOIW"
390,"Don’t be the junglee who..... 
#diljuungleeon16feb https://t.co/Cz7fOA9U04"
391,"RT @itimestweets: TAG 'BAE'!😍😊👌
@Saqibsaleem @taapsee #DilJuunglee #Memes https://t.co/YNnQXUjU4q"
392,@ShoojitSircar Divine !
393,Don’t Be That Juunglee | Dil Juunglee - BookMyShow https://t.co/sI7E2bblNx via @BookMyShow
394,Here’s something cool the “Junglee gang” decided to do since andar chupe hue aashiq ke bahar aane ka time hai.… https://t.co/aAut7wzVNQ
395,"When Sumit n Koro are together long walks seem beautiful. 
Tag someone who you love to go on long walks with......… https://t.co/bPIucJ3mb8"
396,Honesty is the most underrated luxury these days. So much so that people don’t believe in it’s worth anymore 🙄
397,Unfortunately you and a lot of others got very late in acknowledging that :) but so happy you finally saw it n like… https://t.co/2segnzq7Km
398,Repost from @DevsB @TopRankRepost #TopRankRepost 01.01.18 #TaapseePannu in thenotebookstudio for… https://t.co/NyKPngFxOf
399,Repost from @DevsB @TopRankRepost #TopRankRepost 01.01.18 #TaapseePannu in @Labelposhpride for… https://t.co/ECAgZ3Nkio
400,RT @Shubh_Dash: My reaction when I see chocolates 😋😋 #DilJuungleeOn16Feb @taapsee ❤❤❤ https://t.co/rX6SQrRWcC
401,"And when we say we are Junglees we mean it!!! And here’s the proof!
What went behind the camera while shooting for… https://t.co/7v9qh0l0AU"
402,That’s quite a junglee thought ! #DilJuungleeOn16February https://t.co/XFelZ8iSn9
