,0
2132,I will file a defamation case against my friend.. how can he send me such crap https://t.co/sxv1OeUID6
2133,"RT @AlokTiwari9335: दलितों की मसीहा मायावती , दलितों के युवा नेता @jigneshmevani80 , @AlpeshThakor_ 
दलितों के घर खाना खाकर फ़ोटो खिंचाने…"
2134,"That's why I don't like Indian media.
Yesterday's match this guy made huge difference.... 
#INDvSA https://t.co/RZEpsGHJn3"
2135,"#WelcomeToNewYork is a biggest disaster than #Aiyaary 
Collected ekdum chutiyaa 60 lacs nett on Saturday.
It can't… https://t.co/0qs4M1xpUn"
2136,"No star cast film #SonuKeTitukiSweety has done extremely good business of over 8.5 cr on Saturday. 
This film is another clean hit of 2018"
2137,"RT @SrBachchan: T 2625 - न जाने क्यूँ , एक अजीब सी घबराहट हो रही है  !!"
2138,"One of my friend sent me this crap pic but I am not able to understand what's this pic is all about?

Can you help… https://t.co/WIYnm8jG3Z"
2139,"ओहो, इनको मोदीजी के खिलाफ ट्वीट करने से फुरसत मिले तो दूसरी खबर पता चले,
चलो देर से ही पता तो चला 😝😝😝 https://t.co/mGLDZmNMW5"
2140,"I do sing this song almost every day ""BIJLI GIRANE MAIN HOON AAYI, KEHTE hai muzko Hawa Hawaii ""

RIP #SRIDEVI"
2141,"Guys, I am not saying #Sridevi ji didn't do exercise. I have deep respect for her.
I am saying about few chutiyas w… https://t.co/YnvaMl5aaF"
2142,"Now suddenly people will read about heart attack and ways to prevent it.
Guys, do regular exercise and routine health check up..

#Sridevi"
2143,"She was the ultimate Diva and best human being. That's why even god wants such people around him. 
May her soul res… https://t.co/DlBdRLipcy"
2144,"Extremely shocked and saddened by the untimely demise of one of the greatest actors #Sridevi 

Don't have words to… https://t.co/wX9hGQuR1l"
2145,"Good night people.

Happy Sunday in advance 😀😀"
2146,"I feel ashamed to be part of this society
https://t.co/z0yKxEF8Q8"
2147,Last 24 Hours = 34 Followers and 7 Unfollowers (stats by https://t.co/ZIgtIQhsJR app)
2148,"The film #Raid looks very good but hope that doesn't turn out to be another #Special26

But dialogues are excellent"
2149,"Abe chutiyo, 
Rahul Mahajan who is appointed as editor in Chief of @rajyasabhatv is not son of Late Shri pramod Mah… https://t.co/U3BahTwwUd"
2150,"RT @narendramodi: On the birth anniversary of Amma, launched the Amma Two Wheeler Scheme. This scheme will be beneficial for women across T…"
2151,"The day I get back my 10K followers, I will give 10K to each follower 🙏🙏🙏"
2152,"Bwahahhaaha... Dhoni ji, please stay away from captain 😀😀😀😜😜

#INDvSA  #Dhoni https://t.co/Vd0TipW2kX"
2153,"Bhai kisi ki Lena to Koi aapse sikhe..
Sala main bhi aap se sikhunga 😜😜😜 https://t.co/eMGuxK5RsJ"
2154,"RT @KapilMishra_IND: Urgent letter to Home Minister @rajnathsingh ji

1. दिल्ली में सोमवार से MLAs द्वारा हिंसा व नफरत फैलाये जाने का अंदे…"
2155,"RT @Mayankforbjp: #UrbanNaxalKejriwal 
@narendramodi =सबका साथ सबका विकास
@ArvindKejriwal =सबको घूँसे सबको लात
😂😂😂😂😂 https://t.co/BJvDrwtn8v"
2156,"Wow what a great trend with great meaning 😀😀
#UrbanNaxalKejriwal"
2157,"@karunk009 AAP ने योजना बनाई है सोमवार से दिल्ली में जगह जगह अधिकारियों, कर्मचारियों, इंजीनियरों, टीचर्स को विधाय… https://t.co/RVoEu0bKIL"
2158,That hungry man lynched to death by which community sir? https://t.co/YYccRjrtbv
2159,"RT @KapilMishra_IND: CS को पीटा

बाल्यान द्वारा अधिकारियों कर्मचारियों को ठोकने का एलान

नरेश यादव ने प्रिंसिपल को धमकाया 

दिल्ली में हर त…"
2160,Shocking if true https://t.co/soJFZPUHtx
2161,"Good morning laundo...
Enjoy your day 🙏🙏🙏 https://t.co/WI5Z1RLLet"
2162,"What these actors shd do 👇👇

Siddharth - #EkVillain2
Abhishek - #Guru2
Sunny - #Gadar2
Ranbir - #YJHD2
SRK -… https://t.co/mmby2ve7nw"
2163,"Good night tweeples.

Have a great weekend... 🙏🙏🙏🙏"
2164,The poster looks crap... https://t.co/ObtB3fJwwb
2165,"18 Followed, 7 Unfollowed me (monitored by https://t.co/ZIgtIQhsJR)"
2166,"#KartikAaryan turned out to be better star than Sid 😜😜

#SonuKeTituKiSweety opens much better than #Aiyaary"
2167,"#SonuKeTituKiSweety 
Review :- Very good affair and must watch for urban youth
Rating :- ⭐⭐⭐

Opening - second best… https://t.co/WUVBtigl4C"
2168,Film #SonuKeTituKiSweety opened very well all over and this is second best opening after #Padmaavat despite small s… https://t.co/spBjFqp387
2169,"So I am also investing 1 lac crore in Uttar Pradesh 😀😀😀😜😜

#JustJoking"
2170,"What do you think ?

Did kejriwal gang must have manhandled chief secretary?

#CS #AAPKeGunday"
2171,"This adani is saying he will invest 25K crore in Uttar Pradesh but in which sector and how ?
Which area ? Bass boln… https://t.co/snGJIY4wZL"
2172,"RT @Ra_Bies: Garbage garbage everywhere, where is the swatch Bharat that was promised #KyaUlluBanaya https://t.co/caFM3oMuTZ"
2173,"#Judwaa2 is blockbuster on television as well.
It has broken the likes of #Dangal #PK 

Well done David ji"
2174,"From today onwards I will never support @ArvindKejriwal ..
He is NO DIFFERENT from any other politician ...

Disgrace as CM 😫😫
#AAPSlapGate"
2175,"RT @sardanarohit : केजरीवाल अलापें ‘लोकतंत्र’, विधायक मनाएँ ‘ठोकतंत्र’! 
दंगल, 5PM, @aajtak पर.
#DilliKaDangal"
2176,"This is biggest पाप done by 👉👉#Papon
Disgusting"
2177,RT @ANI: There are 21 cameras installed out of which 14 were operational&amp; recording was off in 7. There was no camera in the room where the…
2178,"RT @Being_Humor: केजरीवाल के घर से बरामद CCTV फुटेज में 40 मिनट का डिले पाया गया है। 

This is what happens when you watch Bollywood movies…"
2179,#ShilpaShinde will get first wild card entry in this year's #biggboss12
2180,"RT @KapilMishra_IND: रात को वो मीटिंग अमित शाह ने बुलाई थी?

CS को वहाँ क्या अमित शाह ने बुलाया था?

आपके विधायको का दिमाग क्या अमित शाह ने…"
2181,"कमाल है, चीफ सेक्रेटरी को पीटना डेमोक्रेसी का खून नहीं है लेकिन अगर पुलिस बिना बताये चीफ मिनिस्टर (जो खुद को आम आद… https://t.co/CpgH6KpX9J"
2182,"RT @KapilMishra_IND: Sources - meeting with Chief Secretary was kept in a specific room where there is no CCTV installed inside. 

It's  th…"
2183,"CCTV Kam se Kam meeting room me to laga lete kejriwal ji..

Delhi ke 1.5 lac CCTV to kabhi nahi ayenge https://t.co/qeVccoDsLl"
2184,😜😜😜😀😀 https://t.co/VUat6oTkjn
2185,"प्रिय सड़ जी,
अगर मारपीट करोगे तो पुलिस तो आएगी ही ना?? कपिल मिश्रा जी को तो आप आने नहीं देते 😝😝😝

#CS… https://t.co/WP6cK0Qx3C"
2186,"#Patriotism should be inbuilt and never needs to be taught ...
Period 🙏🙏🙏🇮🇳"
2187,"This is the best feeling one can ever have after every Thursday 😀😀
Hope Friday comes after each alternate day 😜
#FridayFeeling"
2188,"Where is comedy king #KapilSharma now days? 
I am seeing his comedy ads on YouTube every day .???"
2189,"Salute to this lady 🙏🙏🙏
#MaryKom https://t.co/oomMnrfiis"
2190,"Good morning guys.. I remembered my old days when I was kid 😜😜
Go and do it first under खुला आसमान 😝😝😝 👇👇🚽🚽 https://t.co/2tUow88rmi"
2191,"Watch #SurgicalStrike by our own mother during exams 😀😀😜😜

Good night 🙏🙏🙏 https://t.co/bLCUycC4ZX"
2192,"Good night laundo...

Happy Friday 😀😀😀 https://t.co/4NlrlD46Si"
2193,Latest Stats = 25 Followers and 4 Unfollowers (tracked by https://t.co/ZIgtIQhsJR)
2194,RT @KapilMishra_IND: Senior IAS Officer Jaydev Sarangi comes out in Public - झूठा विज्ञापन पास  करवाने के लिए मारा गया चीफ सेक्रेटरी को - स…
2195,"RT @KapilMishra_IND: ALERT - 

Is it true that 

""Time Setting"" of CCTV was 'deliberately changed manually' few hours before the meeting wi…"
2196,"RT @indiatvnews: LIVE | #AAP assault case: #VKJain confirms charges, says he saw Amanatullah Khan, Prakash Jarwal beat #ChiefSecretary | vi…"
2197,"RT @KapilMishra_IND: वी के जैन ने ही केजरीवाल के कहने पर फ़ोन करके मुख्य सचिव को बुलाया था। 

वी के जैन ने गवाही दी है कि उनकी आंखों के साम…"
2198,"RT @KapilMishra_IND: Advisor to Kejriwal, VK Jain has taken a stand in the court - He is witness to the fact that Two MLAs Amanatullah Khan…"
2199,"RT @KapilMishra_IND: VK Jain, Advisor to CM Kejriwal has given his statement under sec. 161 in the court - 

""I have seen two MLAs beating…"
2200,"पहले विदेशी
भारत को लूटने    भारत आते थे,          अब
भारतीय भारत को लूट के विदेश भाग जाते है।  🛩 ⛵ 🛫… https://t.co/ctQdDpLRzc"
2201,"सुब्रत रॉय के प्रति श्रद्धा बढ़ गई है, 

खुद की एयरलाइन थी, पर बंदा भागा नहीं!
😜😜😜

#NiravModi 
#PNBFraud"
2202,Looks like @TOIIndiaNews has employed special team for getting and publishing the daily information regarding… https://t.co/csCWBo2nQR
2203,"अबे ऐसे ट्वीट्स को ज्यादा से ज्यादा RT किया करो, जैसे #shilpaShinde के ट्वीट के लिए करते हो.. 🙄🙄
जवान अपनी जान बचा… https://t.co/fkjKOHoPma"
2204,So 55% people think that Akki should do MASALA movie to make it biggest grosser and I am 100% agree with public… https://t.co/gDqOw1J0Ro
2205,There is a CM who gives budget speech from hospital despite ailing health and we have another CM who give film revi… https://t.co/jCIEMmuPZt
2206,"#Kesari
Hope this film turn out to be biggest grosser fr Akki...
At least touch 150 crore or surpass it.."
2207,#TigerZindaHai footfalls touched huge 3+ cr which is extraordinary for a full on action film.
2208,"#Padmaavat collected very good 256 cr nett in three weeks.

This film hasn't released in Gujarat and Rajasthan.
The… https://t.co/v82EhTcgIH"
2209,They were busy in doing scams because UPA given them shelter to do so... Why anyone would flee if govt is supportin… https://t.co/fU7AWIMFos
2210,They should have been inside bars in UPA rule only but unfortunately they are scared with the current regime and th… https://t.co/4OPzRg6Auh
2211,"RT @manakgupta: ED ने निरव मोदी की 9 कारें ज़ब्त की हैं. आपके-हमारे पैसे से ख़रीद कर करोड़ों की गाड़ियों में घूमता था अरबपति चोर.

(Rolls R…"
2212,"In UPA, ED and CBI used to carry raids on BJP leaders that too for 2002 godhra riots 😜😜
2/n

#NiravMocksIndia 
#niravModi
#Mallya"
2213,Have we ever seen in last 10 years of UPA rule where ED/CBI carrying multiple raids and siezing crores of money/Car… https://t.co/pDJmRhwQ4j
2214,"This looks damn good... though same like #DelhiBelly but this gonna work in urban India.. 
Sure shot HIT 👍👍… https://t.co/ZSHhFsLEXS"
2215,"Congratulations #AvaniChaturvedi for becoming the first women who rode super Sonic #MiG-21 ..

Made us proud 🙏🙏🇮🇳🇮🇳"
2216,"Good morning guys..
Today late morning..."
2217,"Good night guys..
You just lost 184 rupees for #Mallya and #NiravModi only..

So chill and sleep tight 😜😜 https://t.co/uD5PccoOAk"
2218,"@Palak57595580 Why don't you try in films/ads/modelling  madam?

You look good... if dp is true..."
2219,"Again what a second six by pandey..

#INDvsSA"
2220,"As per sources,
#Race3 is is being shot at record pace..
Abu Dhabi will be having biggest action sequences shot at large scale"
2221,"What a six by pandey ... Just wow..

#INDvsSA"
2222,"Ramdeo baba getting lands after lands in BJP ruled states.
I do support #Swadesi but babaji shouldn't fool India..."
2223,Modiji not speaking a word for #PNBscam and that will be biggest point in 2019 LS elections...
2224,"Aaj Kal ki Alia and Ranveer ka make my trip ka ad bada mast hai yaar 👍👍
I just love it"
2225,Latest Stats = 59 Followers and 4 Unfollowers (tracked by https://t.co/ZIgtIQhsJR)
2226,"क्या चुतियापा है ये?
गुप्तांग गोरा करने से बच्चा या उसका गुप्तांग गोरा नहीं होगा पागल की औलाद 😀😀😀 https://t.co/hhQvghwVe6"
2227,"All the best for 👉👉#MakkalNeedhiMaiam
Hope this party works for everyone in the society irrespective of caste, reli… https://t.co/LwYtRYn6Qj"
2228,"Adani will invest 35K crore, Ambani will invest 10K crore etc etc 

Bhai ye paisa ayega Kahan se? 😜😜 I hope you guy… https://t.co/Cy2UbVBQJO"
2229,"भारत में जितने भी बैंक खाता धारक है उनके खाते से सिर्फ ""एक रुपया""उस वक़्त स्वतः ही कट जाए जब कोई भी सैनिक बॉर्डर पर… https://t.co/Ty4HHQXq6E"
